GC content,Purine ratio,Shannon H (k=1),Shannon H (k=3),Pi-stacking,GQS density,Struct. density,RC self-match,Scaffolding index,Length
0.5454545454545454,0.9642857142857143,1.9222462796756745,4.9162308317584085,0.25925925925925924,0.18181818181818182,0.2222222222222222,0.14545454545454545,15.606732971973127,55
0.5294117647058824,0.9767441860465116,1.9964649451598908,5.374803889073988,0.20238095238095238,0.11764705882352941,0.19047619047619047,0.2823529411764706,22.539828494993984,85
0.5294117647058824,0.8888888888888888,1.9939136863104783,5.41980795526085,0.17857142857142858,0.0,0.23809523809523808,0.25882352941176473,22.56866871434083,85
0.5411764705882353,0.8085106382978723,1.9836436347654711,5.437998015553945,0.17857142857142858,0.11764705882352941,0.23809523809523808,0.23529411764705882,23.189637495447183,85
0.5647058823529412,0.8085106382978723,1.9758711211044342,5.390116467951089,0.16666666666666666,0.0,0.21428571428571427,0.23529411764705882,24.29307012701303,85
0.3333333333333333,0.625,1.8795324387773653,4.682162149295792,0.15789473684210525,0.0,0.34210526315789475,0.20512820512820512,6.9166101181240425,39
0.5079365079365079,0.8,1.9891117711637358,5.250249222737854,0.12903225806451613,0.0,0.22580645161290322,0.19047619047619047,16.087574552788332,63
0.5333333333333333,0.8367346938775511,1.9860549688622515,5.342343408139592,0.19101123595505617,0.1111111111111111,0.2696629213483146,0.2222222222222222,24.16850318045049,90
0.5494505494505495,0.82,1.968137203463862,5.2606888749279985,0.2222222222222222,0.10989010989010989,0.28888888888888886,0.1978021978021978,25.404720010008223,91
0.5111111111111111,0.6981132075471698,1.976712340646655,5.345350936622438,0.12359550561797752,0.0,0.16853932584269662,0.15555555555555556,23.270951358557497,90
0.6578947368421053,1.303030303030303,1.8401652776968995,4.97261840028665,0.28,0.39473684210526316,0.24,0.3157894736842105,27.171457604678313,76
0.6447368421052632,1.303030303030303,1.902379558302317,5.099467345528712,0.32,0.5263157894736842,0.26666666666666666,0.34210526315789475,25.757201831229587,76
0.631578947368421,1.303030303030303,1.8855509857295587,5.047111899840508,0.29333333333333333,0.5263157894736842,0.25333333333333335,0.3157894736842105,25.456736469362216,76
0.6842105263157895,0.8536585365853658,1.8926562350164557,5.231025960305869,0.2,0.13157894736842105,0.29333333333333333,0.3684210526315789,27.474599752103497,76
0.6052631578947368,1.1111111111111112,1.9355224097831902,5.116293190094071,0.21333333333333335,0.13157894736842105,0.16,0.3157894736842105,23.76618116189705,76
0.6052631578947368,1.1714285714285715,1.9262628135150215,5.192099142451325,0.24,0.13157894736842105,0.21333333333333335,0.3157894736842105,23.880425763727448,76
0.6842105263157895,1.4516129032258065,1.8330061482855633,4.760015785004879,0.3333333333333333,0.5263157894736842,0.26666666666666666,0.3157894736842105,28.368683694788814,76
0.5,0.6785714285714286,1.9611421923544268,5.3605867554082,0.11827956989247312,0.10638297872340426,0.1935483870967742,0.3191489361702128,23.965613619255777,94
0.5052631578947369,0.6379310344827587,1.9642538136068537,5.360140096143038,0.10638297872340426,0.0,0.1595744680851064,0.25263157894736843,24.436748057071185,95
0.5,1.2758620689655173,1.956163022765723,5.0121987351738495,0.26153846153846155,0.6060606060606061,0.23076923076923078,0.2727272727272727,16.869751010624835,66
